SeasonYear,Lineno_renamed,DayType,Season,Hour_Range,Annual_Revenue_Hours,Annual_Service_Hours,Average_Trips_Per_Clock_Hour_Per_Direction,Average_Boardings_Per_Revenue_Hour,Average_Boardings_Per_Trip
2022,14,SUN,Summer,15,417.2,501.4,5,49.78468137,57.69491408
2022,14,SUN,Summer,18,198.4,296.6,3.666666667,52.05036511,39.11663802
2022,14,SUN,Summer,21,116.4,158.4,2.833333333,40.55949308,23.14276958
2022,14,SUN,Summer,24,69.6,116,1.833333333,15.19848227,8.013745199
2022,16,MF,Fall,4,552,806.4,2.5,40.46354936,34.46894945
2022,16,MF,Fall,6,3339.6,3867.6,6.333333333,67.3481953,82.20615243
2022,16,MF,Fall,9,6306,7704.766667,5.166666667,65.95689921,93.17298531
2022,16,MF,Fall,15,3211.456667,3880.623333,5.319444444,81.01657416,113.2207211
2022,16,MF,Fall,18,2216.4,2756.4,4,56.2587187,72.15962044
2022,16,MF,Fall,21,1309.2,1687.2,2.666666667,38.06431432,43.25850722
2022,16,MF,Fall,24,391.2,518.4,1.5,15.44663711,16.78534566
2022,16,MF,Summer,4,368,537.6,2.5,35.82712004,30.51939856
2022,16,MF,Summer,6,2226.4,2578.4,6.333333333,55.00392306,67.13856048
2022,16,MF,Summer,9,4318.4,5246.666667,5.763888889,61.49823113,79.99215702
2022,16,MF,Summer,15,2127.2,2567.2,5.5,71.73106562,96.32974924
2022,16,MF,Summer,18,1541.6,1933.6,4.666666667,56.99355783,65.37296782
2022,16,MF,Summer,21,936.7999999,1221.466667,3.333333333,41.58613854,40.58114019
2022,16,MF,Summer,24,263.7333333,352,1.541666667,17.38532041,18.48826009
2022,16,SAT,Fall,4,49.25,75.25,2,19.46912964,15.98091058
2022,16,SAT,Fall,6,388,476,3.977777778,45.12069532,48.63008274
2022,16,SAT,Fall,9,1272.25,1488.75,5.077777778,65.34615303,90.85971934
2022,16,SAT,Fall,15,617.75,734,4.822222222,73.2473539,104.0196618
2022,16,SAT,Fall,18,465.5,561.75,4,56.73834354,73.36583032
2022,16,SAT,Fall,21,287,356.75,2.666666667,48.60925079,58.1285624
2022,16,SAT,Fall,24,86.5,128,1.5,26.51034823,30.5752683
2022,16,SAT,Summer,4,32.8333333,50.1666666,2,22.57879005,18.53342348
2022,16,SAT,Summer,6,258.6666666,317.3333333,4,44.31552499,47.76228803
2022,16,SAT,Summer,9,887.9166665,1058.45,6.15,59.58830863,71.59601131
2022,16,SAT,Summer,15,434.0333333,525.3333332,6.033333333,62.5740187,75.02544175
2022,16,SAT,Summer,18,332.5333332,410.4999999,5.2,57.72246822,61.5212973
2022,16,SAT,Summer,21,213.5333333,273.9333332,3.866666667,52.41660455,48.24436331
2022,16,SAT,Summer,24,58.6166666,87.7833332,1.55,26.97098253,29.82922813
2022,16,SUN,Fall,4,0,20.1,NULL,NULL,NULL
2022,16,SUN,Fall,6,411,483.9,3.5,40.12094495,43.62356713
2022,16,SUN,Fall,9,1344.65,1622.466667,4.944444444,62.02540857,78.01914463
2022,16,SUN,Fall,15,635.5999998,793.8,4.722222222,66.69808929,83.12412851
2022,16,SUN,Fall,18,486.7999998,622.5,3.888888889,48.55744193,56.28038744
2022,16,SUN,Fall,21,326.2999998,424.8333333,2.888888889,32.84167641,34.34691989
2022,16,SUN,Fall,24,97.2166666,129.5,1.5,12.05236024,12.87571744
2022,16,SUN,Summer,4,0,13.4,NULL,NULL,NULL
2022,16,SUN,Summer,6,270.4,321,3.5,39.0666729,41.91916013
2022,16,SUN,Summer,9,927.35,1134.1,5.638888889,56.89141623,64.89330238
2022,16,SUN,Summer,15,441,557.2,5.5,61.38799288,68.36390117
2022,16,SUN,Summer,18,341.8,443,4.666666667,49.12150743,49.96943821
2022,16,SUN,Summer,21,234.8,311.3,3.666666667,39.4925508,35.12443533
2022,16,SUN,Summer,24,65.55,88.2,1.541666667,15.74340647,16.38063958
2022,17,MF,Fall,4,238.8,286.8,3,34.09605827,18.84754332
2022,17,MF,Fall,6,1417.2,1635.6,4.833333333,71.90853194,48.80688289
2022,17,MF,Fall,9,2859.6,3385.2,4.25,52.22453483,40.67028317
2022,17,MF,Fall,15,1898.8,2209.666667,5.162037037,64.15665766,54.62809935
2022,17,MF,Fall,18,1227.6,1442.4,3.833333333,44.66590925,33.11103273
2022,17,MF,Fall,21,766.8,924,2.833333333,31.11272099,19.49120462
2022,17,MF,Fall,24,266.4,339.6,1.75,11.52798823,7.108926072
2022,17,MF,Summer,4,159.2,191.2,3,32.74746504,18.10207095
2022,17,MF,Summer,6,944.8,1090.4,4.833333333,55.01176567,37.33844555
2022,17,MF,Summer,9,1906.4,2256.8,4.25,49.22870738,38.33725807
2022,17,MF,Summer,15,1240.8,1431.2,5,57.6614022,49.68490823
2022,17,MF,Summer,18,818.4,948,3.833333333,45.10661309,33.4377284
2022,17,MF,Summer,21,511.2,616,2.833333333,34.01107202,21.3069363
2022,17,MF,Summer,24,177.6,226.4,1.75,12.60529274,7.773263857
2022,17,SAT,Fall,4,23,29,1.466666667,19.94061466,10.19186972
2022,17,SAT,Fall,6,194.25,239.25,3.822222222,34.76235642,19.57271807
2022,17,SAT,Fall,9,572.25,685.5,4.155555556,49.77797522,37.98059509
2022,17,SAT,Fall,15,278,351.25,4,60.35830898,46.61002749
2022,17,SAT,Fall,18,236.5,273.5,3.822222222,45.20271363,30.98678775
2022,17,SAT,Fall,21,138.5,182.75,2.666666667,39.62173853,22.86504495
2022,17,SAT,Fall,24,60.75,76.5,1.733333333,24.31651949,14.06884342
2022,17,SAT,Summer,4,15.3333333,19.3333333,1.5,20.97116235,10.71859407
2022,17,SAT,Summer,6,129.4999998,159.5,3.833333333,32.80789801,18.47227298
2022,17,SAT,Summer,9,381.4999997,456.9999998,4.166666667,45.0785527,34.39493568
2022,17,SAT,Summer,15,185.3333333,234.8333333,4,53.08828262,40.99595157
2022,17,SAT,Summer,18,156.9999998,181.6666665,3.833333333,41.67044258,28.44460642
2022,17,SAT,Summer,21,92.3333333,121.8333332,2.666666667,39.4653345,22.77478678
2022,17,SAT,Summer,24,40.4999999,50.9999999,1.75,24.32027502,14.07101623
2022,17,SUN,Fall,4,27.6,34.8,1.5,17.04977126,8.714327532
2022,17,SUN,Fall,6,214.8,260.4,3.5,27.34237441,15.53741276
2022,17,SUN,Fall,9,589.5,718.8,4.083333333,50.82188974,33.96769161
2022,17,SUN,Fall,15,294,367.5,3.833333333,59.7565932,42.43584155
2022,17,SUN,Fall,18,274.2,325.8,4,43.59767939,27.67241595
2022,17,SUN,Fall,21,200.1,244.2,3.166666667,25.51294489,14.92731074
2022,17,SUN,Fall,24,74.4,89.4,1.75,8.894858085,5.252201917
2022,17,SUN,Summer,4,18.4,23.2,1.5,19.12121633,9.773066123
2022,17,SUN,Summer,6,143.2,173.6,3.5,26.32410069,14.95877468
2022,17,SUN,Summer,9,390.6,479.2,4.083333333,47.29587418,31.41797356
2022,17,SUN,Summer,15,196,245,3.833333333,53.551504,38.02932893
2022,17,SUN,Summer,18,182.8,217.2,4,43.51868935,27.62227921
2022,17,SUN,Summer,21,133.4,162.8,3.166666667,28.89927046,16.90860824
2022,17,SUN,Summer,24,49.6,59.6,1.75,11.27606192,6.658246088
2022,19,MF,Fall,4,310.42,628.42,2.5,36.52119848,17.49523215
2022,19,MF,Fall,6,1856.94,2351.34,5.166666667,65.81658557,54.75692223
2022,19,MF,Fall,9,4333.3,5553.7,4.666666667,74.94258747,80.54283589
2022,19,MF,Fall,15,3059.66,3620.06,6.166666667,74.59335195,85.67203274
2022,19,MF,Fall,18,1856.38,2511.58,4.166666667,55.32915976,57.062192
2022,19,MF,Fall,21,1282.06,1576.06,3.166666667,35.62124793,33.38346281
2022,19,MF,Fall,24,413.88,489.48,2,13.68317862,7.865547178
2022,19,MF,Summer,4,206.9466666,418.9466666,2.5,35.52858674,17.01972823
2022,19,MF,Summer,6,1237.96,1567.56,5.166666667,64.7420829,53.86297644
2022,19,MF,Summer,9,3810.946667,5221.346667,9,64.1612389,47.16725685
2022,19,MF,Summer,15,2731.853333,3415.853333,12.16666667,63.50249542,49.50899081
2022,19,MF,Summer,18,1749.853333,2491.453333,9.166666667,51.29540957,33.99978917
2022,19,MF,Summer,21,854.7066666,1122.706667,3.166666667,41.05310209,38.474079
2022,19,MF,Summer,24,275.92,326.32,2,15.31365703,8.802800516
2022,19,SAT,Fall,4,53.2291666,95.2291666,2.233333333,44.7628496,17.64954947
2022,19,SAT,Fall,6,270.2124999,377.4624999,4.133333333,50.62952855,36.48195061
2022,19,SAT,Fall,9,1012.220833,1238.970833,5.066666667,74.86294752,82.81730612
2022,19,SAT,Fall,15,535.825,653.325,4.822222222,76.5883044,94.34006484
2022,19,SAT,Fall,18,395.6333332,502.1333332,4.644444444,55.29671817,52.08863077
2022,19,SAT,Fall,21,276.575,341.825,3.311111111,42.7587027,39.41996066
2022,19,SAT,Fall,24,74.9791666,92.2291666,1.822222222,31.06678048,17.25452822
2022,19,SAT,Summer,4,35.4861111,63.486111,2.25,45.06616839,17.76914509
2022,19,SAT,Summer,6,180.1416665,259.9749999,4.166666667,53.50272348,38.55227908
2022,19,SAT,Summer,9,900.0805553,1140.747222,9.416666667,61.37461769,48.88681413
2022,19,SAT,Summer,15,488.0999999,611.7666666,9.666666667,66.30985259,55.80317076
2022,19,SAT,Summer,18,301.7305554,410.2305553,6.166666667,59.69683128,48.68204881
2022,19,SAT,Summer,21,184.3833332,227.8833332,3.333333333,41.24046609,38.020273
2022,19,SAT,Summer,24,49.986111,61.486111,1.833333333,26.1375183,14.5168099
2022,19,SUN,Fall,4,63.86,120.86,2.5,37.57924192,14.81364438
2022,19,SUN,Fall,6,320.31,416.4266666,4.166666667,50.01399456,35.59996132
2022,19,SUN,Fall,9,1137.668055,1394.001389,5.416666667,71.67891392,69.63860855
2022,19,SUN,Fall,15,591.2969443,690.763611,5.111111111,74.58108917,79.89052559
2022,19,SUN,Fall,18,472.955,596.5716666,5.055555556,53.6360779,46.37559638
2022,19,SUN,Fall,21,335.825,413.825,3.666666667,28.96049786,24.55974544
2022,19,SUN,Fall,24,95.975,109.775,1.833333333,14.30095667,8.472434053
2022,19,SUN,Summer,4,42.5733333,80.5733333,2.5,36.19894191,14.26953351
2022,19,SUN,Summer,6,213.5399999,282.3399999,4.166666667,53.5236993,38.09816914
2022,19,SUN,Summer,9,995.2266665,1293.426667,9.75,61.08896075,43.30296494
2022,19,SUN,Summer,15,532.9233332,663.9233332,9.833333333,63.51331895,47.80752773
2022,19,SUN,Summer,18,342.1066665,470.1066665,6.166666667,55.48893266,42.75480581
2022,19,SUN,Summer,21,223.8833333,275.8833333,3.666666667,35.37307782,29.99788852
2022,19,SUN,Summer,24,63.9833333,73.1833333,1.833333333,18.52006257,10.97199385
2022,20,MF,Fall,4,454.8,649.2,3.25,54.44991545,26.4570743
2022,20,MF,Fall,6,2490,3006,8.5,72.16423653,48.93489895
2022,20,MF,Fall,9,3644.4,4574.4,4.75,92.24409366,81.91383405
2022,20,MF,Fall,15,2762.4,3208.8,6.833333333,86.4044294,80.85487662
2022,20,MF,Fall,18,1754.4,2119.2,5.166666667,65.2281543,51.27073204
2022,20,MF,Fall,21,1371.6,1591.2,4.333333333,38.63461093,28.30728224
2022,20,MF,Fall,24,552,772.8,2.333333333,15.33202581,9.041963942
2022,20,MF,Summer,4,303.2,432.8,3.25,52.72202589,25.6174972
2022,20,MF,Summer,6,1660,2004,8.5,63.45975564,43.03235064
2022,20,MF,Summer,9,2429.6,3049.6,4.75,88.93592361,78.97614036
2022,20,MF,Summer,15,1841.6,2139.2,6.833333333,81.4212404,76.19174609
2022,20,MF,Summer,18,1169.6,1412.8,5.166666667,69.76634943,54.837851
2022,20,MF,Summer,21,914.4,1060.8,4.333333333,41.28914124,30.25223618
2022,20,MF,Summer,24,368,515.2,2.333333333,16.64441881,9.815939301
2022,20,SAT,Fall,4,54.25,84.25,2.5,30.96857452,13.48423349
2022,20,SAT,Fall,6,259.5,310,4.311111111,61.67662019,41.0386742
2022,20,SAT,Fall,9,847,1011,5.155555556,84.75396726,77.18990351
2022,20,SAT,Fall,15,427.5,519.5,5,89.73083792,85.24429602
2022,20,SAT,Fall,18,363.5,439,4.977777778,62.20902218,50.25106569
2022,20,SAT,Fall,21,252,305.25,3.977777778,48.10506752,33.67354726
2022,20,SAT,Fall,24,78,113.25,2,34.13279931,16.13550513
2022,20,SAT,Summer,4,36.1666666,56.1666666,2.5,30.11530813,13.11270707
2022,20,SAT,Summer,6,173,206.6666666,4.333333333,61.45187283,40.88913077
2022,20,SAT,Summer,9,564.6666665,673.9999998,5.166666667,81.70182254,74.41015448
2022,20,SAT,Summer,15,285,346.3333332,5,84.0952431,79.89048094
2022,20,SAT,Summer,18,242.3333333,292.6666665,5,63.34531076,51.16893435
2022,20,SAT,Summer,21,167.9999999,203.4999999,4,49.34910275,34.54437191
2022,20,SAT,Summer,24,51.9999999,75.4999999,2,32.64310134,15.43128424
2022,20,SUN,Fall,4,72.6,108,4.5,27.75476549,12.43824676
2022,20,SUN,Fall,6,249,311.7,3.5,53.63903561,35.33365044
2022,20,SUN,Fall,9,803.4,962.1,4.166666667,84.98404139,75.86242095
2022,20,SUN,Fall,15,420.6,493.2,4.166666667,88.94105422,83.13023868
2022,20,SUN,Fall,18,370.8,429,4.166666667,58.55284721,48.2475461
2022,20,SUN,Fall,21,309.9,389.4,4.333333333,35.8008815,23.70660935
2022,20,SUN,Fall,24,87.3,127.5,2,13.59082376,5.992317748
2022,20,SUN,Summer,4,48.4,72,4.5,29.1405251,13.05927236
2022,20,SUN,Summer,6,166,207.8,3.5,58.39902093,38.46919632
2022,20,SUN,Summer,9,535.6,641.4,4.166666667,84.61533249,75.5332868
2022,20,SUN,Summer,15,280.4,328.8,4.166666667,89.89103122,84.01815051
2022,20,SUN,Summer,18,247.2,286,4.166666667,66.04806036,54.42360174
2022,20,SUN,Summer,21,206.6,259.6,4.333333333,41.23466204,27.30474736
2022,20,SUN,Summer,24,58.2,85,2,17.30716193,7.630885032
2022,22,MF,Fall,4,190.8,288,2.25,60.06274034,19.89578274
2022,22,MF,Fall,6,2073.08,2721.08,8,61.55093907,36.92130231
2022,22,MF,Fall,9,2853.5,3664.2,4.333333333,59.11336853,45.05341803
2022,22,MF,Fall,15,2180.24,2660.24,6.333333333,71.05882678,56.62474287
2022,22,MF,Fall,18,1350.8,1740.8,4.333333333,50.44192694,36.397946
2022,22,MF,Fall,21,924.84,1149.24,3.5,41.5686512,25.42615832
2022,22,MF,Fall,24,254.4,462,2.25,28.57005672,14.42107625
2022,22,MF,Summer,4,127.2,192,2.25,54.9923701,18.21622259
2022,22,MF,Summer,6,1382.053333,1814.053333,8,54.53287296,32.7115186
2022,22,MF,Summer,9,1902.333333,2447.133333,4.333333333,56.50453629,43.06508929
2022,22,MF,Summer,15,1453.493333,1773.493333,6.333333333,63.8967127,50.91745939
2022,22,MF,Summer,18,900.5333333,1160.533333,4.333333333,51.73338505,37.32983789
2022,22,MF,Summer,21,616.56,766.16,3.5,45.3655548,27.74859769
2022,22,MF,Summer,24,169.6,308,1.75,31.53423191,15.91727897
2022,22,SAT,Fall,4,11.25,34.5,1.466666667,36.12306794,9.030766986
2022,22,SAT,Fall,6,221,281.25,4.333333333,46.40547151,26.29643385
2022,22,SAT,Fall,9,570.75,708,4.244444444,58.55370395,43.68565559
2022,22,SAT,Fall,15,285.9833333,332.9833333,4,69.70024048,55.36974196
2022,22,SAT,Fall,18,238.7291666,289.4791666,3.822222222,50.76912747,35.130642
2022,22,SAT,Fall,21,209.4583333,264.7083333,3.822222222,43.81420471,26.60072549
2022,22,SAT,Fall,24,59.45,107.7,2.233333333,35.09370058,19.86971904
2022,22,SAT,Summer,4,7.5,23,1.5,41.16029953,10.29007488
2022,22,SAT,Summer,6,147.3333332,187.4999998,4.333333333,47.68357138,27.02069042
2022,22,SAT,Summer,9,380.4999997,471.9999998,4.25,53.11112055,39.62506148
2022,22,SAT,Summer,15,190.6555555,221.9888888,4,59.42717041,47.20883411
2022,22,SAT,Summer,18,159.1527776,192.986111,3.833333333,55.96824633,38.72826896
2022,22,SAT,Summer,21,139.8055555,174.8055554,3.833333333,47.49288196,28.86855976
2022,22,SAT,Summer,24,40.2999999,73.4666665,2.25,35.80900484,20.61575559
2022,22,SUN,Fall,4,0,4.8,NULL,NULL,NULL
2022,22,SUN,Fall,6,177.3,243.6,3.5,48.57415877,22.78359352
2022,22,SUN,Fall,9,621.9,764.7,4.166666667,58.68447811,40.55097437
2022,22,SUN,Fall,15,297.6,366.3,3.833333333,66.89094553,48.08392606
2022,22,SUN,Fall,18,281.375,346.175,4,47.84246049,31.16127852
2022,22,SUN,Fall,21,236.325,305.325,3.833333333,36.18595714,20.65615053
2022,22,SUN,Fall,24,58.62,108.12,1.5,22.21766972,12.0592574
2022,22,SUN,Summer,4,0,3.2,NULL,NULL,NULL
2022,22,SUN,Summer,6,118.2,162.4,3.5,48.75511394,22.86847011
2022,22,SUN,Summer,9,414.6,509.8,4.166666667,54.80460604,37.86998278
2022,22,SUN,Summer,15,198.4,244.2,3.833333333,59.025932,42.43023518
2022,22,SUN,Summer,18,187.5833333,230.7833333,4,50.05654441,32.60338005
2022,22,SUN,Summer,21,157.9499999,201.9499999,3.833333333,43.5751596,24.937306
2022,22,SUN,Summer,24,39.48,74.28,1.5,29.2317197,16.0287263
2022,23,MF,Fall,4,0,180,NULL,NULL,NULL
2022,23,MF,Fall,6,800.4,1027.2,5.833333333,55.57790432,17.65260104
2022,23,MF,Fall,9,1662,2304,5.25,50.46445948,18.49028475
2022,23,MF,Fall,15,1274.4,1702.8,7.333333333,50.36081414,20.25878205
2022,23,MF,Fall,18,926.4,1428,6,45.44826873,16.2435479
2022,23,MF,Fall,21,501.6,702,4,34.08537003,9.894225466
2022,23,MF,Fall,24,39.6,158.4,1,15.96999996,4.391749989
2022,23,MF,Summer,4,0,120,NULL,NULL,NULL
2022,23,MF,Summer,6,533.6,684.8,5.833333333,51.35099625,16.31005452
2022,23,MF,Summer,9,1108,1536,5.25,52.40644447,19.20183217
2022,23,MF,Summer,15,851.2,1136.8,7.333333333,50.33831783,20.28786749
2022,23,MF,Summer,18,646.4,1011.2,6.333333333,51.6732985,18.31229175
2022,23,MF,Summer,21,337.6,448.8,4,41.03511663,12.0255689
2022,23,MF,Summer,24,26.4,105.6,1,21.53878134,5.923164869
2022,23,SAT,Fall,6,39.25,80,2.5,44.99648459,13.08231126
2022,23,SAT,Fall,9,325,477.25,4.744444444,56.38957443,21.43463356
2022,23,SAT,Fall,15,222.5,314.75,6,55.27068802,22.77357053
2022,23,SAT,Fall,18,183.5,249.25,6,51.83096723,17.61293053
2022,23,SAT,Fall,21,106.75,155,4,40.02220159,11.8676945
2022,23,SAT,Fall,24,8.5,33,1,26.72505399,7.572098632
2022,23,SAT,Summer,6,26.1666666,53.3333332,2.5,51.31904696,14.92053769
2022,23,SAT,Summer,9,233.9999998,336.3333332,5.166666667,53.20480582,20.08052347
2022,23,SAT,Summer,15,184.4999999,240.8333333,7.5,49.0837255,20.12432744
2022,23,SAT,Summer,18,159,228.1666666,7.5,52.0777627,18.40080949
2022,23,SAT,Summer,21,72.5,99.3333333,4,46.09145771,13.92346118
2022,23,SAT,Summer,24,5.6666666,22,1,27.71286196,7.851977462
2022,23,SUN,Fall,6,47.1,96,2.5,28.17812794,8.19252979
2022,23,SUN,Fall,9,373.2,570.9,4.75,47.76298924,17.37343819
2022,23,SUN,Fall,15,247.2,377.7,6,50.15120091,19.13175442
2022,23,SUN,Fall,18,219.6,301.2,6,38.36689801,13.00211544
2022,23,SUN,Fall,21,125.1,185.7,4,29.64413093,8.584446248
2022,23,SUN,Fall,24,9.9,39.6,1,12.77269,3.512489751
2022,23,SUN,Summer,6,31.4,64,2.5,30.38068137,8.832901806
2022,23,SUN,Summer,9,279.2,404.2,5.166666667,42.5789971,15.97856988
2022,23,SUN,Summer,15,218.8,288.4,7.5,44.0978899,17.86781169
2022,23,SUN,Summer,18,194.2,274,7.5,41.50606802,14.92681187
2022,23,SUN,Summer,21,87,119.2,4,36.9760813,11.16985789
2022,23,SUN,Summer,24,6.8,26.4,1,14.94090815,4.233257308
2022,25,MF,Fall,4,477.6,902.4,4.5,58.25150544,42.93351697
2022,25,MF,Fall,6,5054.866667,6503.266667,11.21296296,74.54237267,77.78731521
2022,25,MF,Fall,9,6477.416667,8633.283333,6.430555556,78.33716583,91.31230224
2022,25,MF,Fall,15,4543.2,5745.433333,8.166666667,85.92778768,110.653947
2022,25,MF,Fall,18,1770,2676,4,89.77835839,91.96047126
2022,25,MF,Fall,21,776.4,1070.4,2,73.50798571,66.05509271
2022,25,MF,Fall,24,84,297.6,1,36.2838641,21.16558739
2022,25,MF,Summer,4,352,657.6,5,51.20615303,37.55117889
2022,25,MF,Summer,6,3359.2,4282.4,11.33333333,52.07470972,53.59355542
2022,25,MF,Summer,9,4275.2,5640.8,6.333333333,59.44567334,69.66615753
2022,25,MF,Summer,15,2887.2,3733.6,7.833333333,69.3224826,88.71802826
2022,25,MF,Summer,18,1493.6,2229.6,5,66.99013257,69.48365417
2022,25,MF,Summer,21,517.6,713.6,2,71.702955,64.43307207
2022,25,MF,Summer,24,56,198.4,1,29.1231234,16.98848865
2022,25,SAT,Fall,4,10.5,41.75,1,47.94381262,33.56066884
2022,25,SAT,Fall,6,312.5,417,4,70.29310553,61.01832077
2022,25,SAT,Fall,9,882.75,1082.5,4.333333333,94.21736264,106.6286883
2022,25,SAT,Fall,15,517,627.75,5,94.98660631,109.1290566
2022,25,SAT,Fall,18,354.25,481,3.822222222,83.29150029,85.5246782
2022,25,SAT,Fall,21,164.5,232,2,79.24863284,72.42444501
2022,25,SAT,Fall,24,17.5,53.75,1,54.79002667,31.96084889
2022,25,SAT,Summer,4,7,27.8333333,1,44.40913254,31.08639278
2022,25,SAT,Summer,6,208.3333333,277.9999999,4,63.24959257,54.90416021
2022,25,SAT,Summer,9,588.4999999,721.6666665,4.333333333,81.76688727,92.53810221
2022,25,SAT,Summer,15,344.6666666,418.4999998,5,80.03588515,91.95233915
2022,25,SAT,Summer,18,236.1666665,320.6666666,3.833333333,79.73734727,81.87523261
2022,25,SAT,Summer,21,109.6666666,154.6666666,2,74.89840321,68.44881845
2022,25,SAT,Summer,24,11.6666666,35.8333332,1,47.79704602,27.88161002
2022,25,SUN,Fall,4,12.9,30.9,1,72.04831477,51.63462558
2022,25,SUN,Fall,6,334.8,439.8,3.666666667,56.29522567,47.59505443
2022,25,SUN,Fall,9,896.1,1090.8,4,91.29497692,94.68683891
2022,25,SUN,Fall,15,489.5999999,573.4999999,4.296296296,95.22900251,100.4830164
2022,25,SUN,Fall,18,418.2,530.8666666,4,69.5914954,67.36843375
2022,25,SUN,Fall,21,184.8,255,2,60.39814246,51.67396633
2022,25,SUN,Fall,24,19.8,59.1,1,28.80809758,15.84445367
2022,25,SUN,Summer,4,8.6,20.6,1,68.51613332,49.10322888
2022,25,SUN,Summer,6,220.6,292.8,3.666666667,60.34395489,50.42377443
2022,25,SUN,Summer,9,597.2,727.2,4,81.7341586,84.74242972
2022,25,SUN,Summer,15,304,353,4,88.71788854,93.64666013
2022,25,SUN,Summer,18,276,348.4,4,72.82760916,69.79312544
2022,25,SUN,Summer,21,122.8,170.4,2,65.33957092,55.72013409
2022,25,SUN,Summer,24,13.2,39.4,1,32.40602469,17.82331358
2022,26,MF,Fall,4,134.4,210,2,61.44310105,28.67344716
2022,26,MF,Fall,6,883.2,1135.2,4,75.30419115,38.48880881
2022,26,MF,Fall,9,1363.2,1864.8,3,59.24636953,31.15920176
2022,26,MF,Fall,15,1020,1301.4,4,71.25622273,42.06096481
2022,26,MF,Fall,18,578.4,811.2,2.5,50.93165789,27.27673233
2022,26,MF,Fall,21,265.2,433.2,1.333333333,43.76222865,20.14885944
2022,26,MF,Fall,24,116.4,159.6,1,14.42573573,5.830401526
2022,26,MF,Summer,4,89.6,140,2,51.96767451,24.25158144
2022,26,MF,Summer,6,588.8,777.6,4,60.5096513,30.92715511
2022,26,MF,Summer,9,908.8,1245.6,3,54.90158997,28.87416954
2022,26,MF,Summer,15,680,882.4,4,61.64000664,36.38472614
2022,26,MF,Summer,18,385.6,541.6,2.5,50.07052144,26.81554593
2022,26,MF,Summer,21,176.8,288.8,1.333333333,46.31209334,21.32285964
2022,26,MF,Summer,24,77.6,106.4,1,19.37811148,7.831986723
2022,26,SAT,Fall,4,13.75,20,1,21.33091404,9.776668934
2022,26,SAT,Fall,6,116.75,168.5,2.666666667,36.49550391,17.75354201
2022,26,SAT,Fall,9,301.25,387.5,3,46.77577368,26.09481819
2022,26,SAT,Fall,15,155.5,189.75,3,54.45898957,31.36434399
2022,26,SAT,Fall,18,105.25,162.75,2.155555556,48.91416728,26.40110824
2022,26,SAT,Fall,21,58.5,93.5,1.333333333,40.27349498,19.6333288
2022,26,SAT,Fall,24,27,34.75,1,24.96506976,11.23428139
2022,26,SAT,Summer,4,9.1666666,13.3333333,1,26.104467,11.96454729
2022,26,SAT,Summer,6,77.8333333,112.3333332,2.666666667,39.73389922,19.32888638
2022,26,SAT,Summer,9,200.8333333,258.3333331,3,48.1383312,26.85494865
2022,26,SAT,Summer,15,103.6666666,126.4999999,3,48.98896806,28.21401677
2022,26,SAT,Summer,18,70.1666666,108.4999999,2.166666667,47.18119963,25.46575003
2022,26,SAT,Summer,21,38.9999999,62.3333332,1.333333333,39.90921576,19.45574263
2022,26,SAT,Summer,24,18,23.1666666,1,30.74223955,13.8340078
2022,26,SUN,Fall,6,90.3,135.3,1.833333333,39.10457808,17.83405758
2022,26,SUN,Fall,9,227.4,303.9,2,57.44316442,30.23744349
2022,26,SUN,Fall,15,118.2,150.6,2,59.96425343,32.81377202
2022,26,SUN,Fall,18,107.7,150.3,2,45.80297847,22.83787399
2022,26,SUN,Fall,21,57.9,84.6,1.166666667,33.76750166,15.516971
2022,26,SUN,Fall,24,15.9,22.8,1,11.82224206,5.221490242
2022,26,SUN,Summer,6,60.2,90.2,1.833333333,41.5850744,18.96531423
2022,26,SUN,Summer,9,151.6,202.6,2,59.26036796,31.19399925
2022,26,SUN,Summer,15,78.8,100.4,2,56.54963985,30.94521958
2022,26,SUN,Summer,18,71.8,100.4,2,48.07747405,23.97196276
2022,26,SUN,Summer,21,38.6,56.4,1.166666667,38.67503131,17.77209772
2022,26,SUN,Summer,24,10.6,15.2,1,16.04071857,7.084650703
2022,27,MF,Fall,4,79.2,135.6,2,64.42789278,17.71767051
2022,27,MF,Fall,6,600,878.4,3.833333333,92.73742917,33.60051781
2022,27,MF,Fall,9,1023.6,1384.2,3.083333333,73.87112923,28.38381677
2022,27,MF,Fall,15,723.0666666,902.6,3.99537037,92.34498469,38.68573596
2022,27,MF,Fall,18,394.8,571.2,2.5,72.62373931,26.54801137
2022,27,MF,Fall,21,184.8,300,1.333333333,55.81030629,17.9058066
2022,27,MF,Fall,24,61.2,117.6,1,17.56939645,4.977995662
2022,27,MF,Summer,4,52.8,90.4,2,55.73927607,15.32830092
2022,27,MF,Summer,6,400,564.8,3.833333333,72.02701862,26.09674588
2022,27,MF,Summer,9,682.4,908.8,3.083333333,68.14299663,26.18287213
2022,27,MF,Summer,15,469.6,578.4,3.833333333,79.30067479,33.73151891
2022,27,MF,Summer,18,263.2,380.8,2.5,74.28070843,27.15372564
2022,27,MF,Summer,21,123.2,200,1.333333333,64.2378466,20.60964245
2022,27,MF,Summer,24,40.8,78.4,1,17.96191472,5.089209171
2022,27,SAT,Fall,4,10,13.75,1,19.73255566,6.577518552
2022,27,SAT,Fall,6,81.75,122,2.822222222,52.01996821,16.67698981
