Year,line_no,DayType,sheet,Time_Range,direction_name_EastNorth,direction_name_WestSouth,Revenue_Hours,Service_Hours,Average_Trips_Per_Clock_Hour_Per_Direction,Average_Boardings_Per_Revenue_Hour,Average_Boardings_Per_Trip,Average_Peak_Passenger_Load_EastNorth,Average_Peak_Load_Factor_Percentage_EastNorth,Average_Peak_Passenger_Load_WestSouth,Average_Peak_Load_Factor_Percentage_WestSouth
2019,4,MF,Summer,24:00-04:00,EAST,WEST,37.6,103.2,1,42.98282849,33.66988232,NULL,NULL,22.72222222,0.483451537
2019,4,SAT,Fall,04:00-06:00,EAST,WEST,11.25,25.75,1,9.644444444,7.233333333,6,0.127659574,NULL,NULL
2019,4,SAT,Fall,06:00-09:00,EAST,WEST,307.75,313.5,3.822222222,33.82484951,31.07853836,14.1462963,0.300985028,16.19074074,0.344483846
2019,4,SAT,Fall,09:00-15:00,EAST,WEST,921.5,921.5,4,69.52605043,89.43368056,38.57685185,0.820784082,30.73425926,0.65392041
2019,4,SAT,Fall,15:00-18:00,EAST,WEST,483.25,493.25,4,80.87380054,108.3831944,48.96111111,1.041725768,39.69305556,0.844533097
2019,4,SAT,Fall,18:00-21:00,EAST,WEST,289.5,337.75,2.822222222,70.33157787,80.16080247,35.1,0.746808511,38.98425926,0.829452325
2019,4,SAT,Fall,21:00-24:00,EAST,WEST,211.5,220.25,2.822222222,61.75187555,51.49537037,27.84333333,0.592411348,31.68148148,0.674074074
2019,4,SAT,Fall,24:00-04:00,EAST,WEST,12.25,36.5,1,26.32653061,21.5,NULL,NULL,15.56666667,0.331205674
2019,4,SAT,Summer,04:00-06:00,EAST,WEST,7.5,17.16666667,1,29.33333333,22,17.2,0.365957447,NULL,NULL
2019,4,SAT,Summer,06:00-09:00,EAST,WEST,205.1666667,209,3.833333333,24.30271072,22.25955688,11.75722222,0.250153664,10.15694444,0.216105201
2019,4,SAT,Summer,09:00-15:00,EAST,WEST,614.3333333,614.3333333,4,68.95654562,88.77562004,42.86041667,0.911923759,33.34097222,0.709382388
2019,4,SAT,Summer,15:00-18:00,EAST,WEST,322.1666667,328.8333333,4,68.18136245,91.44948743,33.24623016,0.707366599,44.17916667,0.93998227
2019,4,SAT,Summer,18:00-21:00,EAST,WEST,193,225.1666667,2.833333333,70.57828504,80.49488536,40.77037037,0.867454689,39.73703704,0.845468873
2019,4,SAT,Summer,21:00-24:00,EAST,WEST,141,146.8333333,2.833333333,52.35038856,43.45753968,26.42407407,0.562214342,31.45291005,0.669210852
2019,4,SAT,Summer,24:00-04:00,EAST,WEST,8.166666667,24.33333333,1,30.6122449,25,NULL,NULL,18.5,0.393617021
2019,4,SUN,Fall,04:00-06:00,EAST,WEST,0,6.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,4,SUN,Fall,06:00-09:00,EAST,WEST,205.8,227.1,2.5,27.72619698,21.46663139,8.312191358,0.176855135,13.46296296,0.28644602
2019,4,SUN,Fall,09:00-15:00,EAST,WEST,994.8,1009.8,3.916666667,60.40502376,71.04020797,33.51864969,0.713162759,23.50393519,0.500083727
2019,4,SUN,Fall,15:00-18:00,EAST,WEST,514.8,514.8,3.833333333,64.81782194,80.62280644,35.0287037,0.745291568,32.1257716,0.683527055
2019,4,SUN,Fall,18:00-21:00,EAST,WEST,357,400.2,3,53.1007795,58.24130805,25.81049383,0.549159443,30.41589506,0.647146703
2019,4,SUN,Fall,21:00-24:00,EAST,WEST,220.2,241.5,3,35.71227617,24.52222222,12.46234568,0.265156291,17.07942387,0.363391997
2019,4,SUN,Fall,24:00-04:00,EAST,WEST,11.1,37.8,1,20.27027027,12.5,NULL,NULL,10.61111111,0.225768322
2019,4,SUN,Summer,04:00-06:00,EAST,WEST,0,4.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,4,SUN,Summer,06:00-09:00,EAST,WEST,137.2,151.4,2.5,31.20787103,24.42989418,12.06481481,0.256698188,13.16203704,0.280043341
2019,4,SUN,Summer,09:00-15:00,EAST,WEST,661.2,671.2,3.916666667,66.90120697,78.78750276,41.60833333,0.885283688,32.68908179,0.695512379
2019,4,SUN,Summer,15:00-18:00,EAST,WEST,343.2,343.2,3.833333333,82.48791103,102.5806548,45.83234127,0.975156197,45.46527778,0.967346336
2019,4,SUN,Summer,18:00-21:00,EAST,WEST,239.2,268,3,75.33278083,81.76626984,44.88333333,0.954964539,37.8125,0.804521277
2019,4,SUN,Summer,21:00-24:00,EAST,WEST,146.8,161,3,63.36063826,43.45912698,28.78333333,0.612411348,32.70714286,0.695896657
2019,4,SUN,Summer,24:00-04:00,EAST,WEST,7.4,25.2,1,73.78378378,45.5,NULL,NULL,29.5,0.627659574
2022,4,MF,Fall,04:00-06:00,EAST,WEST,238.8,482.4,3,15.59840515,8.622451738,3.530161648,0.075109822,14.02323232,0.298366645
2022,4,MF,Fall,06:00-09:00,EAST,WEST,1887.6,1974,4.166666667,43.7776293,47.04709804,24.64185997,0.524294893,30.48999867,0.648723376
2022,4,MF,Fall,09:00-15:00,EAST,WEST,4162.8,4306.8,4.083333333,44.16462083,52.13531886,24.72783317,0.52612411,29.17980003,0.620846809
2022,4,MF,Fall,15:00-18:00,EAST,WEST,2782.8,2833.2,5,50.93905721,65.68359649,37.27712441,0.793130306,33.25591779,0.707572719
2022,4,MF,Fall,18:00-21:00,EAST,WEST,1527.6,1927.2,3.166666667,43.12039604,47.64115682,31.24077879,0.664697421,24.00175175,0.510675569
2022,4,MF,Fall,21:00-24:00,EAST,WEST,1027.2,1065.6,3,32.32558841,25.87872191,18.02050329,0.383414964,21.16610853,0.450342735
2022,4,MF,Summer,04:00-06:00,EAST,WEST,159.2,321.6,3,14.94190594,8.259553559,3.281696429,0.069823328,12.48055556,0.265543735
2022,4,MF,Summer,06:00-09:00,EAST,WEST,1258.4,1316,4.166666667,32.89690298,35.05468288,20.05447917,0.426691046,21.13405258,0.449660693
2022,4,MF,Summer,09:00-15:00,EAST,WEST,2775.2,2871.2,4.083333333,38.5610237,45.60937409,26.21691758,0.557806757,26.18166956,0.557056799
2022,4,MF,Summer,15:00-18:00,EAST,WEST,1854.4,1888,5,44.26153609,57.03872645,33.4999537,0.712764972,35.71684524,0.759932877
2022,4,MF,Summer,18:00-21:00,EAST,WEST,1019.2,1285.6,3.166666667,38.2109275,42.32530875,30.31529707,0.645006321,27.732271,0.590048319
2022,4,MF,Summer,21:00-24:00,EAST,WEST,684.8,710.4,3,28.91150121,23.1520018,21.00347222,0.446882388,26.71890432,0.568487326
2022,4,SAT,Fall,06:00-09:00,EAST,WEST,300,332,3.8,21.36929175,19.11862897,11.63024691,0.247452062,13.93703704,0.296532703
2022,4,SAT,Fall,09:00-15:00,EAST,WEST,879.5,890,4,47.12981441,57.71134847,36.38802609,0.774213321,27.70638228,0.589497495
2022,4,SAT,Fall,15:00-18:00,EAST,WEST,451.5,451.5,4,52.80061104,66.22506884,44.71203704,0.951319937,38.03148148,0.809180457
2022,4,SAT,Fall,18:00-21:00,EAST,WEST,260.75,309,2.644444444,42.63285529,46.36584558,33.92654321,0.721841345,27.16777778,0.578037825
2022,4,SAT,Fall,21:00-24:00,EAST,WEST,220.25,229,3,38.25028544,31.26537615,24.31049383,0.51724455,27.71234568,0.589624376
2022,4,SAT,Summer,06:00-09:00,EAST,WEST,200,221.3333333,3.833333333,19.0257028,16.86519982,9.286111111,0.197576832,12.15092593,0.258530339
2022,4,SAT,Summer,09:00-15:00,EAST,WEST,586.3333333,593.3333333,4,38.8634051,47.55002697,36.68701389,0.780574764,22.19861111,0.472310875
2022,4,SAT,Summer,15:00-18:00,EAST,WEST,301,301,4,43.8914909,55.05933122,40.4875,0.86143617,34.10833333,0.72570922
2022,4,SAT,Summer,18:00-21:00,EAST,WEST,173.8333333,206,2.666666667,43.43575177,47.00342379,40.04944444,0.852115839,30.60740741,0.651221434
2022,4,SAT,Summer,21:00-24:00,EAST,WEST,146.8333333,152.6666667,3,37.61273056,30.8589759,28.68703704,0.61036249,23.65185185,0.50323089
2022,4,SUN,Fall,06:00-09:00,EAST,WEST,202.2,242.4,2.5,19.35809186,14.62316483,7.848765432,0.166995009,12.04797178,0.256339825
2022,4,SUN,Fall,09:00-15:00,EAST,WEST,938.4,982.5,3.833333333,45.04006631,51.21172611,33.82592593,0.719700552,24.75381944,0.526677009
2022,4,SUN,Fall,15:00-18:00,EAST,WEST,537,548.1,4,50.03475802,62.18915998,39.80208333,0.846852837,28.8404321,0.613626215
2022,4,SUN,Fall,18:00-21:00,EAST,WEST,345.6,391.2,3,38.33372699,40.68244733,24.39290123,0.518997899,23.18641975,0.49332808
2022,4,SUN,Fall,21:00-24:00,EAST,WEST,215.4,236.7,3,29.78088997,19.84596463,13.08524397,0.278409446,17.52998236,0.372978348
2022,4,SUN,Summer,06:00-09:00,EAST,WEST,134.8,161.6,2.5,16.71158001,12.68372294,9.618055556,0.20463948,11.53055556,0.245330969
2022,4,SUN,Summer,09:00-15:00,EAST,WEST,625.6,655,3.833333333,38.77124057,43.96146403,34.4734623,0.733477921,23.97864308,0.510183895
2022,4,SUN,Summer,15:00-18:00,EAST,WEST,358,365.4,4,44.45559582,55.25235744,43.625,0.928191489,35.73194444,0.760254137
2022,4,SUN,Summer,18:00-21:00,EAST,WEST,230.4,260.8,3,38.11662762,40.28448767,26.89197531,0.572169687,32.78626543,0.697580116
2022,4,SUN,Summer,21:00-24:00,EAST,WEST,143.6,157.8,3,34.15659976,22.76895785,18.69135802,0.397688469,16.97299383,0.361127528
2019,005/006,MF,Fall,04:00-06:00,NULL,NULL,171.6,171.6,2.5,79.71646872,18.99909171,NULL,NULL,NULL,NULL
2019,005/006,MF,Fall,06:00-09:00,NULL,NULL,3001.2,3130.8,9.916666667,80.8375738,27.08559436,NULL,NULL,NULL,NULL
2019,005/006,MF,Fall,09:00-15:00,NULL,NULL,6326.4,6832.8,8.416666667,65.5357315,28.56576873,NULL,NULL,NULL,NULL
2019,005/006,MF,Fall,15:00-18:00,NULL,NULL,4390.8,4438.8,10.75,88.42401878,41.78215375,NULL,NULL,NULL,NULL
2019,005/006,MF,Fall,18:00-21:00,NULL,NULL,2694,3240,7.166666667,82.7201014,35.65878242,NULL,NULL,NULL,NULL
2019,005/006,MF,Fall,21:00-24:00,NULL,NULL,1357.2,1459.2,4,66.62409922,26.65146418,NULL,NULL,NULL,NULL
2019,005/006,MF,Fall,24:00-04:00,NULL,NULL,470.4,624,1.916666667,21.30665156,5.371426011,NULL,NULL,NULL,NULL
2019,005/006,MF,Summer,04:00-06:00,NULL,NULL,114.4,114.4,2.5,62.27622378,14.8425,NULL,NULL,NULL,NULL
2019,005/006,MF,Summer,06:00-09:00,NULL,NULL,1930.4,1957.6,9.583333333,77.02677822,25.77525631,NULL,NULL,NULL,NULL
2019,005/006,MF,Summer,09:00-15:00,NULL,NULL,4169.6,4483.2,8.333333333,63.78956723,27.80599937,NULL,NULL,NULL,NULL
2019,005/006,MF,Summer,15:00-18:00,NULL,NULL,2927.2,2959.2,10.75,87.68625962,41.43475822,NULL,NULL,NULL,NULL
2019,005/006,MF,Summer,18:00-21:00,NULL,NULL,1838.4,2149.6,7.333333333,91.20220818,39.27238332,NULL,NULL,NULL,NULL
2019,005/006,MF,Summer,21:00-24:00,NULL,NULL,1156,1265.6,5,69.08242961,27.73742288,NULL,NULL,NULL,NULL
2019,005/006,MF,Summer,24:00-04:00,NULL,NULL,313.6,416,1.916666667,40.38471006,8.248600088,NULL,NULL,NULL,NULL
2019,005/006,SAT,Fall,04:00-06:00,NULL,NULL,18.5,45.5,1.233333333,31.04504505,7.657777778,NULL,NULL,NULL,NULL
2019,005/006,SAT,Fall,06:00-09:00,NULL,NULL,256.5,301.0166667,4.244444444,49.83645692,16.79990195,NULL,NULL,NULL,NULL
2019,005/006,SAT,Fall,09:00-15:00,NULL,NULL,1311.75,1363.25,8.494444444,55.97152721,24.14429568,NULL,NULL,NULL,NULL
2019,005/006,SAT,Fall,15:00-18:00,NULL,NULL,738.5,746.25,8.488888889,71.00898261,34.26421709,NULL,NULL,NULL,NULL
2019,005/006,SAT,Fall,18:00-21:00,NULL,NULL,502.5,547.5,5.9,82.09945643,38.71806342,NULL,NULL,NULL,NULL
2019,005/006,SAT,Fall,21:00-24:00,NULL,NULL,365,402.25,4.577777778,63.68069284,27.46984568,NULL,NULL,NULL,NULL
2019,005/006,SAT,Fall,24:00-04:00,NULL,NULL,100.75,137,1.744444444,33.72557206,10.55606061,NULL,NULL,NULL,NULL
2019,005/006,SAT,Summer,04:00-06:00,NULL,NULL,12.33333333,30.33333333,1.25,29.18918919,7.2,NULL,NULL,NULL,NULL
2019,005/006,SAT,Summer,06:00-09:00,NULL,NULL,171,200.5,4.25,65.81789204,22.00164558,NULL,NULL,NULL,NULL
2019,005/006,SAT,Summer,09:00-15:00,NULL,NULL,874.5,908.8333333,8.5,48.39254192,20.78316191,NULL,NULL,NULL,NULL
2019,005/006,SAT,Summer,15:00-18:00,NULL,NULL,492.3333333,497.5,8.5,77.15962306,37.23131714,NULL,NULL,NULL,NULL
2019,005/006,SAT,Summer,18:00-21:00,NULL,NULL,364.1666667,389,6.25,70.16493657,33.93521091,NULL,NULL,NULL,NULL
2019,005/006,SAT,Summer,21:00-24:00,NULL,NULL,242,277.1666667,4.75,82.46741076,34.74174603,NULL,NULL,NULL,NULL
2019,005/006,SAT,Summer,24:00-04:00,NULL,NULL,65.83333333,84.83333333,1.75,40.76469121,10.48232323,NULL,NULL,NULL,NULL
2019,005/006,SUN,Fall,04:00-06:00,NULL,NULL,0,8.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,005/006,SUN,Fall,06:00-09:00,NULL,NULL,189,223.8,2.833333333,60.50902657,18.55792972,NULL,NULL,NULL,NULL
2019,005/006,SUN,Fall,09:00-15:00,NULL,NULL,1230.6,1306.2,6.75,70.17620613,29.15110831,NULL,NULL,NULL,NULL
2019,005/006,SUN,Fall,15:00-18:00,NULL,NULL,737.7,746.4,7.583333333,74.79792535,33.62781703,NULL,NULL,NULL,NULL
2019,005/006,SUN,Fall,18:00-21:00,NULL,NULL,534,573.9,5.833333333,76.40446294,32.50187155,NULL,NULL,NULL,NULL
2019,005/006,SUN,Fall,21:00-24:00,NULL,NULL,318,342.9,3.916666667,50.80136377,19.23168724,NULL,NULL,NULL,NULL
2019,005/006,SUN,Fall,24:00-04:00,NULL,NULL,121.5,162.6,1.916666667,15.33358449,4.296570645,NULL,NULL,NULL,NULL
2019,005/006,SUN,Summer,04:00-06:00,NULL,NULL,0,5.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2019,005/006,SUN,Summer,06:00-09:00,NULL,NULL,126,149.2,2.833333333,77.30846898,23.94123932,NULL,NULL,NULL,NULL
2019,005/006,SUN,Summer,09:00-15:00,NULL,NULL,820.4,870.8,6.75,94.53345311,39.30179074,NULL,NULL,NULL,NULL
2019,005/006,SUN,Summer,15:00-18:00,NULL,NULL,491.8,497.6,7.583333333,123.1995478,55.33816095,NULL,NULL,NULL,NULL
2019,005/006,SUN,Summer,18:00-21:00,NULL,NULL,376,391.8,6.083333333,105.8409691,45.45871296,NULL,NULL,NULL,NULL
2019,005/006,SUN,Summer,21:00-24:00,NULL,NULL,265.8,293.2,4.833333333,82.78317615,31.55418574,NULL,NULL,NULL,NULL
2019,005/006,SUN,Summer,24:00-04:00,NULL,NULL,81,108.4,1.916666667,21.13331324,5.030864198,NULL,NULL,NULL,NULL
2022,005/006,MF,Fall,06:00-09:00,NULL,NULL,2324.4,2457.6,7.416666667,60.52999258,21.4625957,NULL,NULL,NULL,NULL
2022,005/006,MF,Fall,09:00-15:00,NULL,NULL,4910.4,5246.4,6.208333333,57.12798059,26.29437635,NULL,NULL,NULL,NULL
2022,005/006,MF,Fall,15:00-18:00,NULL,NULL,3627.6,3958.8,9.083333333,69.63044062,32.14832639,NULL,NULL,NULL,NULL
2022,005/006,MF,Fall,18:00-21:00,NULL,NULL,2539.2,2914.8,6.416666667,56.74635507,25.92556687,NULL,NULL,NULL,NULL
2022,005/006,MF,Fall,21:00-24:00,NULL,NULL,1400.4,1471.2,4,43.52509367,17.83969635,NULL,NULL,NULL,NULL
2022,005/006,MF,Fall,24:00-04:00,NULL,NULL,487.2,672,1.916666667,13.52408596,3.581000911,NULL,NULL,NULL,NULL
2022,005/006,MF,Summer,04:00-06:00,NULL,NULL,127.2,127.2,2.5,46.69665642,12.37461395,NULL,NULL,NULL,NULL
2022,005/006,MF,Summer,06:00-09:00,NULL,NULL,1549.6,1638.4,7.416666667,55.15069951,19.52979648,NULL,NULL,NULL,NULL
2022,005/006,MF,Summer,09:00-15:00,NULL,NULL,3288,3512,6.208333333,58.25336901,26.90976088,NULL,NULL,NULL,NULL
2022,005/006,MF,Summer,15:00-18:00,NULL,NULL,2418.4,2639.2,9.083333333,70.42429235,32.52459243,NULL,NULL,NULL,NULL
2022,005/006,MF,Summer,18:00-21:00,NULL,NULL,1795.2,1992.8,6.916666667,66.51450568,29.77321328,NULL,NULL,NULL,NULL
2022,005/006,MF,Summer,21:00-24:00,NULL,NULL,1132,1226.4,4.833333333,57.4627067,23.24923435,NULL,NULL,NULL,NULL
2022,005/006,MF,Summer,24:00-04:00,NULL,NULL,324.8,448,1.916666667,20.45400297,5.244235594,NULL,NULL,NULL,NULL
2022,005/006,SAT,Fall,06:00-09:00,NULL,NULL,239.25,254.25,3.744444444,43.42258542,15.47173285,NULL,NULL,NULL,NULL
2022,005/006,SAT,Fall,09:00-15:00,NULL,NULL,791.25,836.25,4.788888889,72.88659589,33.08544094,NULL,NULL,NULL,NULL
2022,005/006,SAT,Fall,15:00-18:00,NULL,NULL,602.5,620.25,6.744444444,73.60965253,36.49779978,NULL,NULL,NULL,NULL
2022,005/006,SAT,Fall,18:00-21:00,NULL,NULL,507,537,5.744444444,64.42634555,31.56378393,NULL,NULL,NULL,NULL
2022,005/006,SAT,Fall,21:00-24:00,NULL,NULL,352.25,389.5,4.577777778,54.16003866,23.04098867,NULL,NULL,NULL,NULL
2022,005/006,SAT,Fall,24:00-04:00,NULL,NULL,102,138.25,1.744444444,30.68174446,8.177602496,NULL,NULL,NULL,NULL
2022,005/006,SAT,Summer,06:00-09:00,NULL,NULL,159.5,169.5,3.75,44.79887854,15.93826623,NULL,NULL,NULL,NULL
2022,005/006,SUN,Fall,06:00-09:00,NULL,NULL,193.5,228.3,2.833333333,43.77890796,13.83282636,NULL,NULL,NULL,NULL
2022,005/006,SUN,Fall,09:00-15:00,NULL,NULL,1026,1101.6,5.583333333,61.91479185,25.72334983,NULL,NULL,NULL,NULL
2022,005/006,SUN,Fall,15:00-18:00,NULL,NULL,726.6,734.1,7.25,67.48583448,31.29141857,NULL,NULL,NULL,NULL
2022,005/006,SUN,Fall,18:00-21:00,NULL,NULL,468,525.3,5,63.07939967,27.01258468,NULL,NULL,NULL,NULL
2022,005/006,SUN,Fall,21:00-24:00,NULL,NULL,313.5,322.2,3.916666667,46.01871661,17.103747,NULL,NULL,NULL,NULL
2022,005/006,SUN,Fall,24:00-04:00,NULL,NULL,121.5,162.6,1.916666667,11.08571985,3.027782523,NULL,NULL,NULL,NULL
2022,005/006,SUN,Summer,24:00-04:00,NULL,NULL,81,108.4,1.916666667,15.29930354,4.267192907,NULL,NULL,NULL,NULL
2019,7,MF,Fall,04:00-06:00,EAST,WEST,291.6,501.6,3,48.29974666,32.602329,19.91914683,0.423811635,9.862224003,0.209834553
2019,7,MF,Fall,06:00-09:00,EAST,WEST,2612.4,2933.2,4.5,68.80306096,94.05511159,40.56103838,0.863000817,27.90928425,0.593814559
2019,7,MF,Fall,09:00-15:00,EAST,WEST,5422.8,5582.4,4.166666667,66.12243092,99.67766135,28.15130627,0.598963963,24.93504149,0.530532798
2019,7,MF,Fall,15:00-18:00,EAST,WEST,3130.8,3314.4,4.5,77.99794161,125.36318,34.15097935,0.726616582,37.33230619,0.794304387
2019,7,MF,Fall,18:00-21:00,EAST,WEST,1836,1984.8,3,68.0902404,96.56506215,29.01131698,0.617262063,30.33658118,0.645459174
2019,7,MF,Fall,21:00-24:00,EAST,WEST,1521.9,1544.25,2.865740741,45.70195001,56.61831679,21.17149838,0.450457412,21.59505771,0.459280802
2019,7,MF,Fall,24:00-04:00,EAST,WEST,355.2,510,1.5,20.53399151,19.73669592,15.66643519,0.333328408,8.275768849,0.176080188
2019,7,MF,Summer,04:00-06:00,EAST,WEST,194.4,334.4,3,49.87856665,33.66803249,23.34804293,0.496766871,9.954362536,0.211794948
2019,7,MF,Summer,06:00-09:00,EAST,WEST,1491.2,1639.2,3.833333333,69.95205968,95.50535109,42.84496269,0.911594951,30.61403219,0.651362387
2019,7,MF,Summer,09:00-15:00,EAST,WEST,3612.8,3672.8,4.166666667,73.43636637,110.6517752,31.50270638,0.670270348,27.96113689,0.594917806
2019,7,MF,Summer,15:00-18:00,EAST,WEST,2087.2,2209.6,4.5,79.78234196,128.2518813,32.95834273,0.701241335,40.03676408,0.851846044
2019,7,MF,Summer,18:00-21:00,EAST,WEST,1224,1323.2,3,77.01635682,108.818272,32.05109855,0.681938267,34.95021086,0.743621508
2019,7,MF,Summer,21:00-24:00,EAST,WEST,1014.6,1029.5,2.868055556,53.75276638,66.5672235,23.75981391,0.505527956,27.84632407,0.592081225
2019,7,MF,Summer,24:00-04:00,EAST,WEST,236.8,340,1.5,23.39761201,21.33871244,15.959375,0.33956117,10.0249256,0.213296289
2019,7,SAT,Fall,04:00-06:00,EAST,WEST,22.75,76,1.466666667,22.00732601,11.12592593,8.883333333,0.189007092,6.45,0.137234043
2019,7,SAT,Fall,06:00-09:00,EAST,WEST,373,404.5,3.644444444,40.63132077,46.6579828,21.64012346,0.460428159,17.50162037,0.372374901
2019,7,SAT,Fall,09:00-15:00,EAST,WEST,1129.75,1170.5,4.244444444,68.3668068,101.2011456,36.87244974,0.784520207,25.15556944,0.535224882
2019,7,SAT,Fall,15:00-18:00,EAST,WEST,662,687.75,4.666666667,72.16266851,113.4145696,39.16874074,0.833377463,33.79611111,0.719066194
2019,7,SAT,Fall,18:00-21:00,EAST,WEST,399,433.25,3.155555556,73.02760813,102.6313404,41.7112963,0.887474389,28.89802469,0.614851589
2019,7,SAT,Fall,21:00-24:00,EAST,WEST,337,340.75,2.822222222,54.80388586,72.50250617,27.49691358,0.585040714,31.09592593,0.661615445
2019,7,SAT,Fall,24:00-04:00,EAST,WEST,69.25,105.25,1.5,47.93446914,38.21527778,23.91666667,0.508865248,19.025,0.404787234
2019,7,SAT,Summer,04:00-06:00,EAST,WEST,15.16666667,50.66666667,1.5,25.58241758,12.93333333,8.95,0.190425532,5.866666667,0.124822695
2019,7,SAT,Summer,06:00-09:00,EAST,WEST,248.6666667,269.6666667,3.666666667,40.72414539,46.53357143,21.25694444,0.452275414,15.84305556,0.337086288
2019,7,SAT,Summer,09:00-15:00,EAST,WEST,736.8333333,751.6666667,4.166666667,73.89192807,109.1282639,39.70722222,0.844834515,27.48375,0.584760638
2019,7,SAT,Summer,15:00-18:00,EAST,WEST,359.5,363,3.666666667,70.27527456,114.7421759,39.975,0.850531915,35.69916667,0.759556738
2019,7,SAT,Summer,18:00-21:00,EAST,WEST,250.6666667,268.5,3,70.13667696,98.05962963,33.68888889,0.71678487,37.48666667,0.797588652
2019,7,SAT,Summer,21:00-24:00,EAST,WEST,224.6666667,227.1666667,2.833333333,73.34124449,97.42166667,38.46666667,0.818439716,34.04444444,0.724349882
2019,7,SAT,Summer,24:00-04:00,EAST,WEST,46.16666667,70.16666667,1.5,49.60622222,38.525,32,0.680851064,14.15,0.30106383
2019,7,SUN,Fall,04:00-06:00,EAST,WEST,15.6,38.1,1,35.12820513,30.44444444,18.94444444,0.403073286,NULL,NULL
2019,7,SUN,Fall,06:00-09:00,EAST,WEST,246,277.8,2.166666667,50.49248327,53.2958179,19.63580247,0.417783031,21.22350823,0.451564005
2019,7,SUN,Fall,09:00-15:00,EAST,WEST,1099.8,1134,3.75,73.41365336,99.34101028,31.97819297,0.680387085,27.94026492,0.594473722
2019,7,SUN,Fall,15:00-18:00,EAST,WEST,591.9,591.9,4,78.37124191,107.3498037,34.24333113,0.728581513,34.12839506,0.726136065
2019,7,SUN,Fall,18:00-21:00,EAST,WEST,411,443.1,3,56.55187059,72.06851492,24.15299824,0.513893579,23.60699588,0.502276508
2019,7,SUN,Fall,21:00-24:00,EAST,WEST,357.9,357.9,2.833333333,36.92389672,43.0683299,16.5149177,0.351381228,15.20010288,0.323406444
2019,7,SUN,Fall,24:00-04:00,EAST,WEST,85.2,130.2,1.5,12.10495138,11.09490741,15.25,0.324468085,5.050925926,0.107466509
2019,7,SUN,Summer,04:00-06:00,EAST,WEST,10.4,25.4,1,59.69551282,51.73611111,19.5,0.414893617,NULL,NULL
2019,7,SUN,Summer,06:00-09:00,EAST,WEST,164,185.2,2.166666667,61.21426137,64.43175926,25.47222222,0.541962175,19.39212963,0.412598503
2019,7,SUN,Summer,09:00-15:00,EAST,WEST,733.2,756,3.75,84.86023821,114.5264828,38.546875,0.820146277,34.65354938,0.737309561
2019,7,SUN,Summer,15:00-18:00,EAST,WEST,394.6,394.6,4,71.65982242,98.17945982,30.24259259,0.643459417,39.99232804,0.850900597
2019,7,SUN,Summer,18:00-21:00,EAST,WEST,274,295.4,3,66.33472664,84.08347663,26.75740741,0.569306541,31.91666667,0.679078014
2019,7,SUN,Summer,21:00-24:00,EAST,WEST,238.6,238.6,2.833333333,47.54696598,55.36020723,20.26388889,0.431146572,24.65277778,0.524527187
2019,7,SUN,Summer,24:00-04:00,EAST,WEST,56.8,86.8,1.5,29.86784715,26.9,19.25,0.409574468,15,0.319148936
2022,7,MF,Fall,04:00-06:00,EAST,WEST,272.4,482.4,3,34.88127373,21.99458094,18.27864552,0.388907352,7.739870777,0.164678102
2022,7,MF,Fall,06:00-09:00,EAST,WEST,2412,2677.2,4.5,54.45036229,67.75114999,31.7942577,0.676473568,27.10031951,0.576602543
2022,7,MF,Fall,09:00-15:00,EAST,WEST,5391.6,5481.6,4.166666667,46.73314252,70.00661619,24.11724186,0.513132805,23.61011123,0.502342792
2022,7,MF,Fall,15:00-18:00,EAST,WEST,2938.8,3025.2,4.5,61.06596372,92.23305777,30.88193069,0.657062355,33.70785757,0.717188459
2022,7,MF,Fall,18:00-21:00,EAST,WEST,1713.6,1873.2,3,47.46138771,62.65492103,24.98215612,0.531535237,26.58399607,0.565616938
2022,7,MF,Fall,21:00-24:00,EAST,WEST,1524.066667,1545.516667,2.861111111,29.80803799,37.27600208,19.76409231,0.420512602,17.64099634,0.375035093
2022,7,MF,Fall,24:00-04:00,EAST,WEST,352.8,507.6,1.5,11.59021148,9.692960653,9.093855219,0.193486281,6.663888889,0.14178487
2022,7,MF,Summer,04:00-06:00,EAST,WEST,181.6,321.6,3,35.38947076,22.3150274,18.86706349,0.401426883,8.266468254,0.175882303
2022,7,MF,Summer,06:00-09:00,EAST,WEST,1608,1784.8,4.5,49.47733536,61.67597179,32.80147156,0.69790365,23.53195096,0.500679808
2022,7,MF,Summer,09:00-15:00,EAST,WEST,3594.4,3654.4,4.166666667,45.2296088,67.80622085,26.70343461,0.568158183,23.47311748,0.499428032
2022,7,MF,Summer,15:00-18:00,EAST,WEST,1959.2,2016.8,4.5,55.08296671,83.1865714,31.64946373,0.673392845,31.47306197,0.669639616
2022,7,MF,Summer,18:00-21:00,EAST,WEST,1142.4,1248.8,3,51.66150365,68.19890071,25.94557981,0.552033613,29.3253514,0.623943647
2022,7,MF,Summer,21:00-24:00,EAST,WEST,1016.2,1030.65,2.861111111,33.08323741,41.36078971,19.61496362,0.417339652,23.51617399,0.499968658
