CalendarYear,StationName,DayType,Hour,Average_Daily_Station_Alightings,Average_Daily_Station_Boardings
2023,Surrey Central Station,Sun/Hol,5:00 to 6:00 AM,4,23
2023,Surrey Central Station,Sun/Hol,6:00 to 7:00 AM,22,180
2023,Surrey Central Station,Sun/Hol,7:00 to 8:00 AM,225,656
2023,Surrey Central Station,Sun/Hol,8:00 to 9:00 AM,474,514
2023,Surrey Central Station,Sun/Hol,9:00 to 10:00 AM,404,533
2023,Surrey Central Station,Sun/Hol,10:00 to 11:00 AM,413,595
2023,Surrey Central Station,Sun/Hol,11:00 AM to 12:00 PM,435,617
2023,Surrey Central Station,Sun/Hol,12:00 to 1:00 PM,542,703
2023,Surrey Central Station,Sun/Hol,1:00 to 2:00 PM,632,801
2023,Surrey Central Station,Sun/Hol,2:00 to 3:00 PM,699,785
2023,Surrey Central Station,Sun/Hol,3:00 to 4:00 PM,920,702
2023,Surrey Central Station,Sun/Hol,4:00 to 5:00 PM,1084,611
2023,Surrey Central Station,Sun/Hol,5:00 to 6:00 PM,1178,529
2023,Surrey Central Station,Sun/Hol,6:00 to 7:00 PM,1208,496
2023,Surrey Central Station,Sun/Hol,7:00 to 8:00 PM,1116,382
2023,Surrey Central Station,Sun/Hol,8:00 to 9:00 PM,908,333
2023,Surrey Central Station,Sun/Hol,9:00 to 10:00 PM,680,324
2023,Surrey Central Station,Sun/Hol,10:00 to 11:00 PM,596,202
2023,Surrey Central Station,Sun/Hol,11:00 PM to 12:00 AM,613,102
2023,Templeton Station,MF,12:00 to 1:00 AM,68,34
2023,Templeton Station,MF,1:00 to 2:00 AM,11,1
2023,Templeton Station,MF,2:00 to 3:00 AM,0,0
2023,Templeton Station,MF,3:00 to 4:00 AM,0,0
2023,Templeton Station,MF,4:00 to 5:00 AM,0,3
2023,Templeton Station,MF,5:00 to 6:00 AM,16,111
2023,Templeton Station,MF,6:00 to 7:00 AM,56,214
2023,Templeton Station,MF,7:00 to 8:00 AM,92,183
2023,Templeton Station,MF,8:00 to 9:00 AM,85,168
2023,Templeton Station,MF,9:00 to 10:00 AM,135,146
2023,Templeton Station,MF,10:00 to 11:00 AM,182,137
2023,Templeton Station,MF,11:00 AM to 12:00 PM,218,148
2023,Templeton Station,MF,12:00 to 1:00 PM,264,155
2023,Templeton Station,MF,1:00 to 2:00 PM,285,194
2023,Templeton Station,MF,2:00 to 3:00 PM,341,224
2023,Templeton Station,MF,3:00 to 4:00 PM,385,254
2023,Templeton Station,MF,4:00 to 5:00 PM,333,288
2023,Templeton Station,MF,5:00 to 6:00 PM,277,257
2023,Templeton Station,MF,6:00 to 7:00 PM,203,220
2023,Templeton Station,MF,7:00 to 8:00 PM,117,193
2023,Templeton Station,MF,8:00 to 9:00 PM,104,217
2023,Templeton Station,MF,9:00 to 10:00 PM,95,147
2023,Templeton Station,MF,10:00 to 11:00 PM,100,46
2023,Templeton Station,MF,11:00 PM to 12:00 AM,115,13
2023,Templeton Station,Sat,12:00 to 1:00 AM,72,8
2023,Templeton Station,Sat,1:00 to 2:00 AM,13,1
2023,Templeton Station,Sat,2:00 to 3:00 AM,0,0
2023,Templeton Station,Sat,3:00 to 4:00 AM,0,0
2023,Templeton Station,Sat,4:00 to 5:00 AM,0,3
2023,Templeton Station,Sat,5:00 to 6:00 AM,9,98
2023,Templeton Station,Sat,6:00 to 7:00 AM,28,168
2023,Templeton Station,Sat,7:00 to 8:00 AM,46,108
2023,Templeton Station,Sat,8:00 to 9:00 AM,77,92
2023,Templeton Station,Sat,9:00 to 10:00 AM,139,89
2023,Templeton Station,Sat,10:00 to 11:00 AM,223,107
2023,Templeton Station,Sat,11:00 AM to 12:00 PM,314,145
2023,Templeton Station,Sat,12:00 to 1:00 PM,392,167
2023,Templeton Station,Sat,1:00 to 2:00 PM,424,224
2023,Templeton Station,Sat,2:00 to 3:00 PM,436,289
2023,Templeton Station,Sat,3:00 to 4:00 PM,429,327
2023,Templeton Station,Sat,4:00 to 5:00 PM,334,354
2023,Templeton Station,Sat,5:00 to 6:00 PM,252,369
2023,Templeton Station,Sat,6:00 to 7:00 PM,173,327
2023,Templeton Station,Sat,7:00 to 8:00 PM,107,283
2023,Templeton Station,Sat,8:00 to 9:00 PM,90,297
2023,Templeton Station,Sat,9:00 to 10:00 PM,80,172
2023,Templeton Station,Sat,10:00 to 11:00 PM,82,57
2023,Templeton Station,Sat,11:00 PM to 12:00 AM,113,11
2023,Templeton Station,Sun/Hol,12:00 to 1:00 AM,75,16
2023,Templeton Station,Sun/Hol,1:00 to 2:00 AM,15,0
2023,Templeton Station,Sun/Hol,2:00 to 3:00 AM,0,0
2023,Templeton Station,Sun/Hol,3:00 to 4:00 AM,0,0
2023,Templeton Station,Sun/Hol,4:00 to 5:00 AM,0,2
2023,Templeton Station,Sun/Hol,5:00 to 6:00 AM,9,88
2023,Templeton Station,Sun/Hol,6:00 to 7:00 AM,31,167
2023,Templeton Station,Sun/Hol,7:00 to 8:00 AM,62,109
2023,Templeton Station,Sun/Hol,8:00 to 9:00 AM,76,77
2023,Templeton Station,Sun/Hol,9:00 to 10:00 AM,143,108
2023,Templeton Station,Sun/Hol,10:00 to 11:00 AM,239,115
2023,Templeton Station,Sun/Hol,11:00 AM to 12:00 PM,326,146
2023,Templeton Station,Sun/Hol,12:00 to 1:00 PM,402,178
2023,Templeton Station,Sun/Hol,1:00 to 2:00 PM,458,242
2023,Templeton Station,Sun/Hol,2:00 to 3:00 PM,480,306
2023,Templeton Station,Sun/Hol,3:00 to 4:00 PM,454,355
2023,Templeton Station,Sun/Hol,4:00 to 5:00 PM,335,390
2023,Templeton Station,Sun/Hol,5:00 to 6:00 PM,260,367
2023,Templeton Station,Sun/Hol,6:00 to 7:00 PM,177,321
2023,Templeton Station,Sun/Hol,7:00 to 8:00 PM,108,276
2023,Templeton Station,Sun/Hol,8:00 to 9:00 PM,92,271
2023,Templeton Station,Sun/Hol,9:00 to 10:00 PM,87,163
2023,Templeton Station,Sun/Hol,10:00 to 11:00 PM,85,60
2023,Templeton Station,Sun/Hol,11:00 PM to 12:00 AM,114,11
2023,Vancouver City Centre Station,MF,12:00 to 1:00 AM,65,118
2023,Vancouver City Centre Station,MF,1:00 to 2:00 AM,25,23
2023,Vancouver City Centre Station,MF,2:00 to 3:00 AM,1,1
2023,Vancouver City Centre Station,MF,3:00 to 4:00 AM,0,0
2023,Vancouver City Centre Station,MF,4:00 to 5:00 AM,1,17
2023,Vancouver City Centre Station,MF,5:00 to 6:00 AM,127,96
2023,Vancouver City Centre Station,MF,6:00 to 7:00 AM,502,271
2023,Vancouver City Centre Station,MF,7:00 to 8:00 AM,1164,445
2023,Vancouver City Centre Station,MF,8:00 to 9:00 AM,1997,540
2023,Vancouver City Centre Station,MF,9:00 to 10:00 AM,1186,435
2023,Vancouver City Centre Station,MF,10:00 to 11:00 AM,752,428
2023,Vancouver City Centre Station,MF,11:00 AM to 12:00 PM,809,521
2023,Vancouver City Centre Station,MF,12:00 to 1:00 PM,830,634
2023,Vancouver City Centre Station,MF,1:00 to 2:00 PM,843,729
2023,Vancouver City Centre Station,MF,2:00 to 3:00 PM,886,883
2023,Vancouver City Centre Station,MF,3:00 to 4:00 PM,973,1189
2023,Vancouver City Centre Station,MF,4:00 to 5:00 PM,1164,1776
2023,Vancouver City Centre Station,MF,5:00 to 6:00 PM,1189,1951
2023,Vancouver City Centre Station,MF,6:00 to 7:00 PM,855,1327
2023,Vancouver City Centre Station,MF,7:00 to 8:00 PM,509,836
2023,Vancouver City Centre Station,MF,8:00 to 9:00 PM,341,638
2023,Vancouver City Centre Station,MF,9:00 to 10:00 PM,297,556
2023,Vancouver City Centre Station,MF,10:00 to 11:00 PM,203,402
2023,Vancouver City Centre Station,MF,11:00 PM to 12:00 AM,111,262
2023,Vancouver City Centre Station,Sat,12:00 to 1:00 AM,110,223
2023,Vancouver City Centre Station,Sat,1:00 to 2:00 AM,38,48
2023,Vancouver City Centre Station,Sat,2:00 to 3:00 AM,1,1
2023,Vancouver City Centre Station,Sat,3:00 to 4:00 AM,0,1
2023,Vancouver City Centre Station,Sat,4:00 to 5:00 AM,1,19
2023,Vancouver City Centre Station,Sat,5:00 to 6:00 AM,60,63
2023,Vancouver City Centre Station,Sat,6:00 to 7:00 AM,171,129
2023,Vancouver City Centre Station,Sat,7:00 to 8:00 AM,286,191
2023,Vancouver City Centre Station,Sat,8:00 to 9:00 AM,481,245
2023,Vancouver City Centre Station,Sat,9:00 to 10:00 AM,619,344
2023,Vancouver City Centre Station,Sat,10:00 to 11:00 AM,704,428
2023,Vancouver City Centre Station,Sat,11:00 AM to 12:00 PM,923,558
2023,Vancouver City Centre Station,Sat,12:00 to 1:00 PM,1019,667
2023,Vancouver City Centre Station,Sat,1:00 to 2:00 PM,1103,763
2023,Vancouver City Centre Station,Sat,2:00 to 3:00 PM,1153,905
2023,Vancouver City Centre Station,Sat,3:00 to 4:00 PM,1135,1035
2023,Vancouver City Centre Station,Sat,4:00 to 5:00 PM,1096,1135
2023,Vancouver City Centre Station,Sat,5:00 to 6:00 PM,962,1167
2023,Vancouver City Centre Station,Sat,6:00 to 7:00 PM,860,1038
2023,Vancouver City Centre Station,Sat,7:00 to 8:00 PM,607,799
2023,Vancouver City Centre Station,Sat,8:00 to 9:00 PM,423,682
2023,Vancouver City Centre Station,Sat,9:00 to 10:00 PM,373,601
2023,Vancouver City Centre Station,Sat,10:00 to 11:00 PM,283,536
2023,Vancouver City Centre Station,Sat,11:00 PM to 12:00 AM,180,440
2023,Vancouver City Centre Station,Sun/Hol,12:00 to 1:00 AM,65,98
2023,Vancouver City Centre Station,Sun/Hol,1:00 to 2:00 AM,24,21
2023,Vancouver City Centre Station,Sun/Hol,2:00 to 3:00 AM,0,1
2023,Vancouver City Centre Station,Sun/Hol,3:00 to 4:00 AM,0,1
2023,Vancouver City Centre Station,Sun/Hol,4:00 to 5:00 AM,1,21
2023,Vancouver City Centre Station,Sun/Hol,5:00 to 6:00 AM,53,60
2023,Vancouver City Centre Station,Sun/Hol,6:00 to 7:00 AM,169,128
2023,Vancouver City Centre Station,Sun/Hol,7:00 to 8:00 AM,273,176
2023,Vancouver City Centre Station,Sun/Hol,8:00 to 9:00 AM,389,198
2023,Vancouver City Centre Station,Sun/Hol,9:00 to 10:00 AM,495,294
2023,Vancouver City Centre Station,Sun/Hol,10:00 to 11:00 AM,708,399
2023,Vancouver City Centre Station,Sun/Hol,11:00 AM to 12:00 PM,803,506
2023,Vancouver City Centre Station,Sun/Hol,12:00 to 1:00 PM,867,637
2023,Vancouver City Centre Station,Sun/Hol,1:00 to 2:00 PM,961,718
2023,Vancouver City Centre Station,Sun/Hol,2:00 to 3:00 PM,967,823
2023,Vancouver City Centre Station,Sun/Hol,3:00 to 4:00 PM,907,948
2023,Vancouver City Centre Station,Sun/Hol,4:00 to 5:00 PM,842,1004
2023,Vancouver City Centre Station,Sun/Hol,5:00 to 6:00 PM,717,994
2023,Vancouver City Centre Station,Sun/Hol,6:00 to 7:00 PM,574,891
2023,Vancouver City Centre Station,Sun/Hol,7:00 to 8:00 PM,406,716
2023,Vancouver City Centre Station,Sun/Hol,8:00 to 9:00 PM,307,462
2023,Vancouver City Centre Station,Sun/Hol,9:00 to 10:00 PM,268,380
2023,Vancouver City Centre Station,Sun/Hol,10:00 to 11:00 PM,209,285
2023,Vancouver City Centre Station,Sun/Hol,11:00 PM to 12:00 AM,127,204
2023,VCC-Clark Station,MF,12:00 to 1:00 AM,8,11
2023,VCC-Clark Station,MF,1:00 to 2:00 AM,3,4
2023,VCC-Clark Station,MF,2:00 to 3:00 AM,0,0
2023,VCC-Clark Station,MF,3:00 to 4:00 AM,0,0
2023,VCC-Clark Station,MF,4:00 to 5:00 AM,0,0
2023,VCC-Clark Station,MF,5:00 to 6:00 AM,18,24
2023,VCC-Clark Station,MF,6:00 to 7:00 AM,144,91
2023,VCC-Clark Station,MF,7:00 to 8:00 AM,368,125
2023,VCC-Clark Station,MF,8:00 to 9:00 AM,480,132
2023,VCC-Clark Station,MF,9:00 to 10:00 AM,215,78
